horodatage,modele,fournisseur_matiere,numero_pastille,pastille_retaillee,numero_passage,four_consigne_C,four_reel_C,inducteur_puissance_1_consigne_kW,inducteur_puissance_1_reel_kW,inducteur_puissance_2_consigne_kW,inducteur_puissance_2_reel_kW,pyrometre_inducteur_1_C,pyrometre_inducteur_2_C,frette_int_consigne_C,frette_int_reel_C,frette_ext_consigne_C,frette_ext_reel_C,temps_chauffe_inducteur_s,temps_transition_s,compteur_chauffe_ok,compteur_frappe_ok,machine,nom_recette,diametre_apres_filage_mm,longueur_apres_filage_mm,concentricite_mm,conformite_diametre,conformite_longueur,conformite_concentricite,conformite_globale,ecart_diametre_mm,ecart_longueur_mm,ecart_concentricite_mm,regime_anomalie,inducteur_1_point_1_C,inducteur_1_point_2_C,inducteur_1_point_3_C,inducteur_1_point_4_C,inducteur_2_point_1_C,inducteur_2_point_2_C,inducteur_2_point_3_C,inducteur_2_point_4_C,lvdt_01_consigne_mm,lvdt_01_reel_mm,lvdt_01_ecart_mm,lvdt_02_consigne_mm,lvdt_02_reel_mm,lvdt_02_ecart_mm,lvdt_03_consigne_mm,lvdt_03_reel_mm,lvdt_03_ecart_mm,lvdt_04_consigne_mm,lvdt_04_reel_mm,lvdt_04_ecart_mm,lvdt_05_consigne_mm,lvdt_05_reel_mm,lvdt_05_ecart_mm,lvdt_06_consigne_mm,lvdt_06_reel_mm,lvdt_06_ecart_mm,lvdt_07_consigne_mm,lvdt_07_reel_mm,lvdt_07_ecart_mm,lvdt_08_consigne_mm,lvdt_08_reel_mm,lvdt_08_ecart_mm,lvdt_09_consigne_mm,lvdt_09_reel_mm,lvdt_09_ecart_mm,lvdt_10_consigne_mm,lvdt_10_reel_mm,lvdt_10_ecart_mm,lvdt_11_consigne_mm,lvdt_11_reel_mm,lvdt_11_ecart_mm,lvdt_12_consigne_mm,lvdt_12_reel_mm,lvdt_12_ecart_mm,lvdt_13_consigne_mm,lvdt_13_reel_mm,lvdt_13_ecart_mm,lvdt_14_consigne_mm,lvdt_14_reel_mm,lvdt_14_ecart_mm,lvdt_15_consigne_mm,lvdt_15_reel_mm,lvdt_15_ecart_mm,lvdt_16_consigne_mm,lvdt_16_reel_mm,lvdt_16_ecart_mm,lvdt_17_consigne_mm,lvdt_17_reel_mm,lvdt_17_ecart_mm,lvdt_18_consigne_mm,lvdt_18_reel_mm,lvdt_18_ecart_mm,lvdt_19_consigne_mm,lvdt_19_reel_mm,lvdt_19_ecart_mm,lvdt_20_consigne_mm,lvdt_20_reel_mm,lvdt_20_ecart_mm,lvdt_21_consigne_mm,lvdt_21_reel_mm,lvdt_21_ecart_mm
2026-05-10 18:45:56,PIECE_A,FournC,10012,False,4,563.78,572.91,122.512,121.799,74.834,73.341,896.95,837.44,165.39,164.95,137.64,138.49,18.99,2.96,13,8,M2225,3M1L1A_C,28.4144,124.953,0.02803,NOK,OK,OK,NOK,-0.0856,-0.047,0.02803,derive_10,904.12,889.88,910.72,874.86,863.99,835.26,829.44,827.94,27.6654,27.7216,0.0562,25.4139,25.408,-0.0059,32.8113,32.8549,0.0436,20.9024,20.9076,0.0052,31.9693,31.9372,-0.0321,40.1375,40.0769,-0.0606,32.9851,32.909,-0.0761,17.2711,17.3594,0.0883,39.675,39.6181,-0.0569,45.474,45.4946,0.0206,42.1687,42.2263,0.0576,17.4309,17.3652,-0.0657,42.4803,42.5138,0.0335,31.5925,31.6555,0.063,38.2512,38.1927,-0.0585,30.0853,30.1593,0.074,41.7288,41.8091,0.0803,18.1508,18.0629,-0.0879,31.3011,31.3094,0.0083,14.711,14.6127,-0.0983,46.5546,46.4677,-0.0869
2026-05-10 18:46:01,PIECE_A,FournA,10013,True,4,538.53,523.06,126.096,129.807,115.752,113.56,943.02,1130.91,174.55,177.26,173.54,172.23,27.25,6.28,14,9,M2225,3M1L3A_C,28.5086,124.98,0.00262,OK,OK,OK,OK,0.0086,-0.02,0.00262,normal,913.19,970.3,930.28,925.31,1166.44,1134.32,1148.66,1150.9,42.2951,42.2727,-0.0224,19.4457,19.4114,-0.0343,47.4313,47.4703,0.039,35.2084,35.1741,-0.0343,40.9692,40.9377,-0.0315,20.3642,20.3657,0.0015,14.0916,14.0418,-0.0498,43.4245,43.4726,0.0481,23.6966,23.6511,-0.0455,29.3067,29.3904,0.0837,21.3987,21.441,0.0423,30.9359,30.9961,0.0602,13.6317,13.6566,0.0249,28.5351,28.4389,-0.0962,35.86,35.8055,-0.0545,21.348,21.4439,0.0959,40.5022,40.4971,-0.0051,20.7755,20.848,0.0725,20.2403,20.3001,0.0598,39.7106,39.6709,-0.0397,41.2805,41.3232,0.0427
2026-05-10 18:46:07,PIECE_A,FournA,10014,True,3,490.64,482.09,76.646,75.824,50.812,49.99,873.42,1040.28,190.58,191.72,126.34,125.32,13.55,3.34,15,10,M2224,3M1L3A_C,28.497,124.978,0.00449,OK,OK,OK,OK,-0.003,-0.022,0.00449,normal,855.96,854.38,887.33,862.23,1054.81,1037.89,1019.5,1046.41,34.9081,34.8946,-0.0135,17.9282,17.8884,-0.0398,13.7287,13.7342,0.0055,13.5222,13.5444,0.0222,22.8311,22.8543,0.0232,30.2023,30.189,-0.0133,28.3002,28.2086,-0.0916,40.7755,40.707,-0.0685,24.882,24.8277,-0.0543,31.8877,31.9706,0.0829,40.2346,40.1784,-0.0562,32.9446,32.862,-0.0826,28.4424,28.3841,-0.0583,21.6622,21.5655,-0.0967,41.0143,40.9596,-0.0547,33.6671,33.6841,0.017,44.1306,44.1456,0.015,14.6009,14.5652,-0.0357,38.9546,38.9778,0.0232,36.3708,36.3408,-0.03,35.9776,36.0367,0.0591
2026-05-10 18:46:12,PIECE_A,FournB,10015,False,5,476.96,459.73,129.958,128.911,65.499,65.665,869.16,1031.89,170.57,170.08,129.53,129.09,28.01,4.92,16,11,M2225,3M1L3A_C,28.5063,125.037,0.00137,OK,OK,OK,OK,0.0063,0.037,0.00137,normal,874.52,879.02,888.59,868.08,1061.75,1003.58,1061.31,1043.81,17.0051,16.9833,-0.0218,41.9416,41.9889,0.0473,32.9921,32.9814,-0.0107,42.9968,43.0192,0.0224,17.6282,17.652,0.0238,46.1906,46.1614,-0.0292,14.4064,14.4396,0.0332,37.0293,36.9598,-0.0695,42.4984,42.5487,0.0503,20.5842,20.6245,0.0403,45.5484,45.5782,0.0298,46.9538,46.9725,0.0187,13.6801,13.7344,0.0543,30.2796,30.2618,-0.0178,24.5282,24.5877,0.0595,23.3557,23.4431,0.0874,43.3356,43.3677,0.0321,29.1189,29.1101,-0.0088,26.5125,26.5469,0.0344,29.1259,29.1476,0.0217,47.0973,47.1009,0.0036
2026-05-10 18:46:17,PIECE_A,FournA,10016,False,5,552.38,575.05,89.259,87.943,107.812,107.878,1136.18,884.72,194.7,193.62,164.83,163.28,16.51,4.16,17,12,M2224,3M1L3A_C,28.5041,124.996,0.00933,OK,OK,OK,OK,0.0041,-0.004,0.00933,normal,1127.56,1160.98,1152.5,1132.85,883.54,851.4,886.84,906.78,33.4479,33.4183,-0.0296,46.6423,46.5616,-0.0807,42.3715,42.4065,0.035,17.8401,17.8775,0.0374,36.1774,36.176,-0.0014,24.6012,24.595,-0.0062,30.097,30.1311,0.0341,24.2239,24.2904,0.0665,28.4826,28.484,0.0014,22.0767,22.143,0.0663,30.6173,30.5832,-0.0341,30.1155,30.1369,0.0214,14.4944,14.492,-0.0024,13.7839,13.7549,-0.029,15.0808,14.9813,-0.0995,47.381,47.4637,0.0827,30.3184,30.2598,-0.0586,37.783,37.8193,0.0363,21.4027,21.4229,0.0202,27.2426,27.2103,-0.0323,44.3587,44.4257,0.067
2026-05-10 18:46:22,PIECE_A,FournB,10017,False,5,475.0,477.85,129.693,128.082,117.604,115.163,1122.06,1140.29,184.55,184.9,135.96,135.14,22.89,3.73,18,13,M2225,3M1L2A_C,28.4965,124.975,0.00816,OK,OK,OK,OK,-0.0035,-0.025,0.00816,normal,1137.99,1120.81,1118.42,1113.5,1102.56,1133.15,1151.28,1138.92,28.0919,28.0444,-0.0475,18.4079,18.4048,-0.0031,28.4101,28.3598,-0.0503,23.729,23.6821,-0.0469,26.5868,26.4916,-0.0952,21.901,21.8011,-0.0999,47.1634,47.2202,0.0568,18.1857,18.1177,-0.068,38.187,38.2617,0.0747,47.917,47.872,-0.045,39.8355,39.7662,-0.0693,30.6185,30.6137,-0.0048,21.2584,21.3453,0.0869,23.8134,23.8671,0.0537,29.0129,29.1079,0.095,38.6042,38.6309,0.0267,41.7759,41.7307,-0.0452,45.2551,45.265,0.0099,20.3223,20.3934,0.0711,44.1932,44.2017,0.0085,14.8309,14.9055,0.0746
2026-05-10 18:46:27,PIECE_A,FournA,10018,False,4,590.34,607.29,148.048,151.951,73.489,73.798,1057.58,834.54,163.59,164.23,166.48,167.19,11.13,4.32,19,14,M2224,3M1L1A_C,28.5037,125.031,0.00073,OK,OK,OK,OK,0.0037,0.031,0.00073,normal,1036.46,1074.25,1046.73,1054.78,797.22,842.34,799.47,821.14,17.3985,17.4014,0.0029,40.4415,40.4521,0.0106,25.3471,25.3918,0.0447,40.5944,40.6094,0.015,18.5644,18.5923,0.0279,17.309,17.3507,0.0417,33.8402,33.8696,0.0294,35.1363,35.1672,0.0309,13.4134,13.4629,0.0495,41.5786,41.6593,0.0807,32.0762,32.0785,0.0023,14.9526,14.9657,0.0131,27.1335,27.1951,0.0616,34.7403,34.7269,-0.0134,37.0519,36.9821,-0.0698,29.8089,29.7185,-0.0904,32.3869,32.4793,0.0924,15.8199,15.9144,0.0945,46.5974,46.5446,-0.0528,34.8887,34.8802,-0.0085,25.9497,25.8977,-0.052
2026-05-10 18:46:32,PIECE_A,FournA,10019,False,2,507.71,514.36,60.88,61.372,149.523,153.523,1048.22,1191.47,178.81,180.54,141.7,141.66,18.36,2.21,20,15,M2225,3M1L1A_C,28.513,125.011,4e-05,OK,OK,OK,OK,0.013,0.011,4e-05,normal,1057.4,1064.0,1043.28,1052.76,1180.0,1180.0,1180.0,1180.0,23.7896,23.6913,-0.0983,12.6561,12.574,-0.0821,34.3181,34.2437,-0.0744,17.6135,17.6717,0.0582,14.1849,14.2825,0.0976,45.2697,45.2787,0.009,30.6601,30.7327,0.0726,42.7502,42.6779,-0.0723,26.2035,26.2133,0.0098,31.8711,31.8196,-0.0515,13.13,13.1208,-0.0092,47.442,47.5305,0.0885,29.2992,29.2104,-0.0888,44.3635,44.3485,-0.015,41.4625,41.5336,0.0711,17.7911,17.8099,0.0188,39.6846,39.7319,0.0473,31.6043,31.6862,0.0819,20.1382,20.2301,0.0919,20.021,20.0688,0.0478,47.557,47.6567,0.0997
2026-05-10 18:46:37,PIECE_A,FournC,10020,True,3,576.44,590.21,122.302,120.446,113.264,116.618,1167.84,880.8,182.38,184.0,174.41,173.73,21.1,2.34,21,16,M2224,3M1L3A_C,28.5014,124.983,0.00489,OK,OK,OK,OK,0.0014,-0.017,0.00489,normal,1162.54,1136.23,1145.78,1180.0,885.73,916.11,863.52,869.37,39.2158,39.1873,-0.0285,27.9104,27.9505,0.0401,19.6211,19.5275,-0.0936,23.572,23.5194,-0.0526,45.4303,45.487,0.0567,17.1145,17.14,0.0255,15.658,15.5979,-0.0601,37.6182,37.6433,0.0251,32.2428,32.2813,0.0385,22.9406,22.9676,0.027,25.9724,26.0649,0.0925,17.7319,17.7151,-0.0168,39.3747,39.3295,-0.0452,35.22,35.3183,0.0983,18.5503,18.64,0.0897,14.1011,14.1989,0.0978,47.8366,47.7369,-0.0997,40.0012,39.9252,-0.076,41.1361,41.1965,0.0604,33.1655,33.1256,-0.0399,21.5154,21.5727,0.0573
2026-05-10 18:46:42,PIECE_A,FournB,10021,True,4,548.68,547.25,104.485,106.221,87.238,84.752,1119.34,866.41,172.83,170.62,179.27,178.14,14.73,6.21,22,17,M2224,3M1L3A_C,28.5078,124.996,0.00895,OK,OK,OK,OK,0.0078,-0.004,0.00895,normal,1118.86,1151.3,1097.33,1134.7,861.88,841.92,867.48,883.74,24.8558,24.7989,-0.0569,45.0739,45.0648,-0.0091,29.3421,29.3882,0.0461,24.7771,24.8119,0.0348,16.7017,16.6096,-0.0921,41.3654,41.4653,0.0999,14.154,14.1437,-0.0103,25.5024,25.4524,-0.05,25.2905,25.2142,-0.0763,24.6598,24.6157,-0.0441,38.8496,38.8271,-0.0225,39.9188,39.9803,0.0615,44.6494,44.5803,-0.0691,46.1851,46.2785,0.0934,26.616,26.6882,0.0722,14.1677,14.2047,0.037,35.7357,35.7753,0.0396,25.0008,25.0086,0.0078,32.9167,32.966,0.0493,17.9522,17.9637,0.0115,29.8051,29.73,-0.0751
2026-05-10 18:46:47,PIECE_A,FournC,10022,False,5,555.94,571.25,94.84,95.959,129.392,126.13,1168.52,858.54,167.97,165.91,161.2,159.26,28.89,7.4,23,18,M2225,3M1L3A_C,28.4963,124.997,0.00172,OK,OK,OK,OK,-0.0037,-0.003,0.00172,normal,1180.0,1151.48,1169.09,1153.05,861.18,860.71,873.14,869.57,31.1219,31.1506,0.0287,25.2912,25.2288,-0.0624,12.4762,12.5642,0.088,12.4753,12.3791,-0.0962,12.5165,12.5539,0.0374,20.9648,20.9705,0.0057,38.4387,38.4287,-0.01,13.173,13.2376,0.0646,41.6953,41.7849,0.0896,18.3376,18.3786,0.041,42.4672,42.4217,-0.0455,37.8412,37.7812,-0.06,22.1019,22.0895,-0.0124,12.8393,12.9203,0.081,14.3303,14.307,-0.0233,46.3012,46.3396,0.0384,17.8566,17.7975,-0.0591,14.1849,14.1251,-0.0598,47.7112,47.794,0.0828,17.8991,17.876,-0.0231,35.5958,35.5745,-0.0213
2026-05-10 18:46:52,PIECE_A,FournB,10023,False,1,483.69,493.67,145.162,144.969,83.055,82.62,1188.28,937.96,191.49,193.67,166.64,166.81,22.53,5.07,24,19,M2224,3M1L3A_C,28.5051,125.037,0.00916,OK,OK,OK,OK,0.0051,0.037,0.00916,normal,1175.42,1177.3,1180.0,1180.0,967.39,951.01,923.16,927.86,15.4153,15.4586,0.0433,21.335,21.3172,-0.0178,32.9044,32.9809,0.0765,12.8792,12.9043,0.0251,40.6778,40.6921,0.0143,16.399,16.4359,0.0369,36.782,36.7495,-0.0325,24.3059,24.3066,0.0007,29.9773,29.8979,-0.0794,32.78,32.7854,0.0054,32.0773,32.0677,-0.0096,41.3739,41.4511,0.0772,40.2578,40.2278,-0.03,12.6351,12.6382,0.0031,13.315,13.2826,-0.0324,39.3621,39.3592,-0.0029,20.7515,20.8448,0.0933,29.7464,29.6587,-0.0877,27.0954,27.1681,0.0727,18.4195,18.4768,0.0573,16.7594,16.7603,0.0009
2026-05-10 18:46:57,PIECE_A,FournA,10024,True,4,556.67,542.1,134.226,131.818,80.795,81.975,1126.5,1045.42,165.15,164.74,176.83,175.85,21.39,3.11,25,20,M2224,3M1L1A_C,28.4983,125.024,0.01038,OK,OK,OK,OK,-0.0017,0.024,0.01038,normal,1123.05,1100.91,1143.23,1103.7,1018.07,1050.28,1016.67,1051.05,14.0032,14.0359,0.0327,30.5258,30.5606,0.0348,23.7714,23.8574,0.086,23.5792,23.6085,0.0293,25.8416,25.9246,0.083,44.1779,44.2271,0.0492,34.2894,34.3862,0.0968,14.1072,14.0327,-0.0745,33.7209,33.6438,-0.0771,39.236,39.3017,0.0657,45.57,45.4997,-0.0703,19.21,19.2633,0.0533,22.082,22.1553,0.0733,18.5706,18.4853,-0.0853,16.3279,16.3317,0.0038,23.8552,23.8403,-0.0149,41.1986,41.2787,0.0801,15.3144,15.3455,0.0311,40.0742,40.0267,-0.0475,41.3189,41.3517,0.0328,46.2491,46.1736,-0.0755
2026-05-10 18:47:02,PIECE_A,FournC,10025,False,3,430.3,431.09,133.128,132.523,132.61,130.866,957.01,969.93,191.65,190.56,137.6,137.49,14.72,7.23,26,21,M2224,3M1L3A_C,28.4929,125.005,0.00113,OK,OK,OK,OK,-0.0071,0.005,0.00113,normal,977.13,964.21,958.04,975.52,951.83,951.82,968.93,984.39,42.6657,42.7308,0.0651,43.9198,43.9393,0.0195,16.9718,16.9652,-0.0066,44.591,44.6332,0.0422,18.2598,18.3106,0.0508,46.6305,46.569,-0.0615,38.9622,38.8883,-0.0739,15.9028,15.8821,-0.0207,32.6393,32.7013,0.062,25.0984,25.1901,0.0917,36.2857,36.3812,0.0955,28.2456,28.1803,-0.0653,43.419,43.4307,0.0117,23.3963,23.3343,-0.062,20.1361,20.2177,0.0816,36.862,36.9095,0.0475,23.6686,23.58,-0.0886,33.3723,33.3824,0.0101,39.7112,39.664,-0.0472,40.8903,40.9299,0.0396,38.4873,38.5753,0.088
2026-05-10 18:47:07,PIECE_A,FournA,10026,False,4,550.67,561.11,79.934,80.317,64.304,65.434,876.13,908.87,179.38,180.03,172.88,173.04,29.75,3.74,27,22,M2224,3M1L2A_C,28.4956,124.975,0.00555,OK,OK,OK,OK,-0.0044,-0.025,0.00555,normal,887.43,846.34,900.91,895.38,925.54,904.22,880.32,930.1,22.836,22.7697,-0.0663,32.5836,32.6096,0.026,13.7008,13.6887,-0.0121,43.5206,43.4333,-0.0873,44.0044,44.0787,0.0743,23.1903,23.2634,0.0731,26.4709,26.4448,-0.0261,43.6891,43.5909,-0.0982,43.4614,43.3953,-0.0661,12.6296,12.7076,0.078,40.8208,40.8559,0.0351,29.091,29.0983,0.0073,15.0423,15.0084,-0.0339,39.1883,39.259,0.0707,19.5486,19.5588,0.0102,15.7236,15.6241,-0.0995,22.4851,22.4485,-0.0366,27.9227,27.9312,0.0085,16.2772,16.2362,-0.041,15.4866,15.5747,0.0881,40.3753,40.4022,0.0269
2026-05-10 18:47:12,PIECE_A,FournB,10027,False,3,511.88,493.48,106.698,104.323,119.274,116.366,965.87,1139.93,161.85,161.63,149.1,151.78,14.79,4.24,28,23,M2225,3M1L3A_C,28.5075,124.994,0.01237,OK,OK,OK,OK,0.0075,-0.006,0.01237,derive_1,982.53,950.85,959.07,1006.71,1155.76,1142.7,1142.06,1172.21,12.0155,11.9591,-0.0564,43.4552,43.4645,0.0093,19.2015,19.2834,0.0819,15.6007,15.633,0.0323,22.4508,22.5015,0.0507,37.1869,37.1344,-0.0525,41.5857,41.5145,-0.0712,27.9096,27.9782,0.0686,23.9336,23.8337,-0.0999,24.3214,24.3933,0.0719,34.0328,33.9505,-0.0823,40.5074,40.5075,0.0001,29.0694,29.1006,0.0312,22.8733,22.9637,0.0904,32.7527,32.7713,0.0186,21.2006,21.1201,-0.0805,27.2893,27.348,0.0587,15.0361,15.0867,0.0506,36.6874,36.6651,-0.0223,34.1736,34.1437,-0.0299,42.2912,42.2729,-0.0183
2026-05-10 18:47:17,PIECE_A,FournC,10028,False,1,587.13,600.34,146.832,150.101,89.51,90.493,829.25,963.43,166.26,166.61,159.63,157.53,18.79,5.1,29,24,M2225,3M1L3A_C,28.5201,124.992,0.01146,OK,OK,OK,OK,0.0201,-0.008,0.01146,derive_2,845.44,823.97,818.45,838.01,956.7,979.69,931.1,995.91,32.4576,32.4386,-0.019,35.9411,35.8559,-0.0852,45.4763,45.5056,0.0293,23.6628,23.7551,0.0923,46.192,46.2323,0.0403,29.0355,28.9922,-0.0433,15.0962,15.0331,-0.0631,46.8145,46.9128,0.0983,34.5197,34.4955,-0.0242,36.462,36.4797,0.0177,29.198,29.1127,-0.0853,28.8068,28.8878,0.081,22.5651,22.663,0.0979,27.5129,27.5379,0.025,39.0472,38.9799,-0.0673,17.5348,17.4943,-0.0405,45.0912,45.0656,-0.0256,21.7793,21.8101,0.0308,44.7272,44.7086,-0.0186,30.607,30.6929,0.0859,33.9367,33.8395,-0.0972
2026-05-10 18:47:22,PIECE_A,FournB,10029,False,4,543.01,560.78,80.612,81.169,75.169,74.373,858.1,978.58,190.29,189.77,172.24,170.79,12.11,5.35,30,25,M2224,3M1L2A_C,28.5267,125.072,0.01036,OK,OK,OK,OK,0.0267,0.072,0.01036,derive_3,861.08,880.58,845.28,839.08,987.75,960.51,966.95,960.37,35.526,35.5896,0.0636,25.629,25.5738,-0.0552,44.2741,44.1767,-0.0974,43.9173,43.8314,-0.0859,22.029,22.1054,0.0764,40.9452,40.8809,-0.0643,13.9976,13.9384,-0.0592,21.1924,21.1964,0.004,38.8264,38.8603,0.0339,21.1261,21.1498,0.0237,47.0626,47.0051,-0.0575,46.6058,46.6351,0.0293,46.1263,46.0746,-0.0517,37.5347,37.4839,-0.0508,34.0444,33.9557,-0.0887,29.0035,29.0855,0.082,33.5183,33.5282,0.0099,25.2126,25.1274,-0.0852,22.6551,22.6767,0.0216,43.752,43.733,-0.019,24.3012,24.2694,-0.0318
2026-05-10 18:47:27,PIECE_A,FournB,10030,True,4,493.71,503.26,130.245,127.313,130.487,131.17,1144.44,963.95,185.39,183.46,148.07,147.3,11.23,3.63,31,26,M2224,3M1L3A_C,28.5321,125.003,0.02012,OK,OK,OK,OK,0.0321,0.003,0.02012,derive_4,1161.5,1149.88,1111.45,1163.77,951.28,998.11,959.61,977.86,36.3099,36.3893,0.0794,45.8074,45.7834,-0.024,29.1809,29.0909,-0.09,33.8272,33.788,-0.0392,27.2104,27.2153,0.0049,36.4804,36.5693,0.0889,30.4708,30.4924,0.0216,35.9703,35.942,-0.0283,30.6784,30.6836,0.0052,38.1213,38.2198,0.0985,30.85,30.7615,-0.0885,37.5916,37.5425,-0.0491,31.4214,31.5213,0.0999,23.4545,23.3914,-0.0631,28.4103,28.4375,0.0272,30.8562,30.7893,-0.0669,21.4257,21.34,-0.0857,39.1586,39.1097,-0.0489,12.1045,12.1185,0.014,17.2782,17.3698,0.0916,14.4078,14.3531,-0.0547
2026-05-10 18:47:32,PIECE_A,FournA,10031,True,4,574.92,601.99,108.558,106.978,89.289,86.65,1061.96,1139.6,153.85,152.68,164.75,165.16,20.21,2.64,32,26,M2225,3M1L3A_C,28.5549,125.006,0.01657,NOK,OK,OK,NOK,0.0549,0.006,0.01657,derive_5,1078.93,1081.59,1076.64,1016.53,1172.21,1124.8,1149.54,1120.95,34.256,34.257,0.001,42.7374,42.7748,0.0374,33.742,33.7205,-0.0215,17.3902,17.2908,-0.0994,39.3747,39.4722,0.0975,12.045,12.0958,0.0508,46.1934,46.2403,0.0469,39.2365,39.3234,0.0869,25.8365,25.7985,-0.038,40.0154,40.0745,0.0591,21.2354,21.2526,0.0172,23.4277,23.4469,0.0192,32.1705,32.2528,0.0823,21.6802,21.7218,0.0416,26.9471,27.0236,0.0765,31.1413,31.1219,-0.0194,30.2214,30.2864,0.065,34.2789,34.325,0.0461,12.1595,12.2517,0.0922,40.6771,40.7436,0.0665,27.8234,27.8369,0.0135
2026-05-10 18:47:37,PIECE_A,FournB,10032,False,5,476.39,478.23,53.752,52.833,82.971,80.941,842.25,1165.33,169.93,171.06,154.6,154.38,16.28,4.14,33,27,M2225,3M1L1A_C,28.5413,125.012,0.0125,OK,OK,OK,OK,0.0413,0.012,0.0125,derive_6,861.09,850.76,813.27,868.93,1180.0,1149.17,1180.0,1180.0,42.0379,42.0163,-0.0216,36.3387,36.2672,-0.0715,29.1732,29.1238,-0.0494,26.0529,25.9951,-0.0578,32.0191,31.9668,-0.0523,13.7548,13.7228,-0.032,18.6633,18.681,0.0177,13.0583,13.1399,0.0816,17.027,17.0313,0.0043,45.4128,45.3987,-0.0141,46.6996,46.7371,0.0375,40.2414,40.276,0.0346,13.1312,13.061,-0.0702,37.4258,37.4191,-0.0067,47.7367,47.7036,-0.0331,26.3582,26.4477,0.0895,45.9703,46.0418,0.0715,38.4563,38.5332,0.0769,47.5026,47.443,-0.0596,23.4122,23.4974,0.0852,20.0186,20.1009,0.0823
2026-05-10 18:47:42,PIECE_A,FournB,10033,True,4,403.84,418.96,144.999,145.163,72.775,71.216,1109.17,862.57,162.76,163.29,166.98,166.15,15.38,3.05,34,27,M2224,3M1L2A_C,28.5555,124.948,0.02411,NOK,OK,OK,NOK,0.0555,-0.052,0.02411,derive_7,1101.85,1083.95,1094.14,1113.21,849.42,862.15,887.28,864.0,46.7978,46.7017,-0.0961,12.9699,12.9703,0.0004,32.0838,32.1111,0.0273,34.8924,34.8552,-0.0372,12.0936,12.114,0.0204,28.8581,28.7908,-0.0673,32.9013,32.9036,0.0023,28.447,28.4107,-0.0363,24.7017,24.7592,0.0575,18.9452,18.9487,0.0035,13.5328,13.5233,-0.0095,19.7498,19.7092,-0.0406,13.2556,13.3254,0.0698,19.4861,19.4179,-0.0682,16.9995,17.0658,0.0663,37.4121,37.4673,0.0552,21.9402,22.0147,0.0745,33.4904,33.4514,-0.039,25.0803,25.135,0.0547,26.8109,26.8491,0.0382,43.9151,43.8241,-0.091
2026-05-10 18:47:47,PIECE_A,FournC,10034,False,4,424.08,417.68,149.86,149.309,89.795,89.457,1131.54,918.64,176.35,176.48,156.68,156.92,26.35,6.49,35,27,M2224,3M1L3A_C,28.5755,124.993,0.02488,NOK,OK,OK,NOK,0.0755,-0.007,0.02488,derive_8,1162.42,1123.38,1145.05,1153.57,891.54,922.02,915.45,937.78,44.5587,44.5094,-0.0493,17.0152,17.0643,0.0491,40.3597,40.2693,-0.0904,35.9332,35.9587,0.0255,40.0792,40.0579,-0.0213,41.8972,41.8201,-0.0771,25.4859,25.4849,-0.001,35.1056,35.0628,-0.0428,31.4892,31.4054,-0.0838,17.9907,17.9813,-0.0094,22.0323,22.0446,0.0123,38.5687,38.5388,-0.0299,37.1879,37.2285,0.0406,36.3116,36.337,0.0254,28.0347,28.0371,0.0024,42.7218,42.8099,0.0881,25.9616,25.9028,-0.0588,16.9798,16.9064,-0.0734,18.1634,18.1013,-0.0621,35.402,35.4278,0.0258,41.5144,41.4695,-0.0449
2026-05-10 18:47:52,PIECE_A,FournB,10035,False,4,437.44,457.25,116.947,117.373,81.983,81.527,1211.02,1101.38,158.93,159.04,178.04,176.47,24.68,3.47,36,27,M2225,3M1L1A_C,28.5795,124.973,0.02208,NOK,OK,OK,NOK,0.0795,-0.027,0.02208,derive_9,1180.0,1180.0,1180.0,1180.0,1077.14,1128.77,1126.52,1082.8,12.9867,12.9084,-0.0783,27.4573,27.5516,0.0943,23.0019,22.9034,-0.0985,32.937,32.9018,-0.0352,15.1811,15.1745,-0.0066,47.3318,47.395,0.0632,18.9342,18.9398,0.0056,34.6213,34.5578,-0.0635,42.6762,42.6087,-0.0675,26.4715,26.4549,-0.0166,23.8892,23.8678,-0.0214,45.2891,45.23,-0.0591,15.3032,15.3012,-0.002,47.1598,47.1948,0.035,30.2679,30.2163,-0.0516,39.1169,39.1332,0.0163,20.7706,20.7888,0.0182,17.6873,17.6417,-0.0456,24.2411,24.1486,-0.0925,40.9931,40.9962,0.0031,22.9959,22.968,-0.0279
2026-05-10 18:47:57,PIECE_A,FournA,10036,False,5,420.07,405.75,63.75,62.791,53.275,52.974,1064.43,982.9,187.16,185.92,146.52,146.95,11.47,5.02,37,27,M2224,3M1L3A_C,28.5851,125.016,0.02391,NOK,OK,OK,NOK,0.0851,0.016,0.02391,derive_10,1081.86,1071.65,1096.25,1061.11,1005.97,1003.08,965.65,1013.01,38.6199,38.5611,-0.0588,14.5978,14.6922,0.0944,12.673,12.6097,-0.0633,23.616,23.5702,-0.0458,15.8794,15.9725,0.0931,32.9745,33.0582,0.0837,19.0958,19.0513,-0.0445,37.6547,37.6436,-0.0111,41.7577,41.8379,0.0802,44.7951,44.8478,0.0527,43.399,43.3227,-0.0763,31.9956,31.9885,-0.0071,18.8433,18.8502,0.0069,36.4497,36.4773,0.0276,44.5129,44.5827,0.0698,30.0594,30.0626,0.0032,16.5011,16.4827,-0.0184,19.8486,19.7762,-0.0724,42.2734,42.1928,-0.0806,29.4614,29.4556,-0.0058,12.2691,12.3058,0.0367
